W_sha256,age,alias,arm,at_write_success,at_write_success_now_failure,batch,canonical_denominator,cohort,current_success,forgetting_conditional_denominator,initially_failed,margin_mean,nonoverwrite_forgetting_den,nonoverwrite_forgetting_num,overwrite_candidate_count,prior_failure_denominator,prior_failure_now_recovery
62e29d95f2a31a7576b91438d892f995984c044a6fbbb686d62ffa3352be470f,5,llama3-8b-inst,O_NATIVE,100,0,6,100,1,100,100,0,13.428161254236693,100,0,0,0,0
62e29d95f2a31a7576b91438d892f995984c044a6fbbb686d62ffa3352be470f,4,llama3-8b-inst,O_NATIVE,100,0,6,100,2,100,100,0,14.519416532777322,100,0,0,0,0
62e29d95f2a31a7576b91438d892f995984c044a6fbbb686d62ffa3352be470f,3,llama3-8b-inst,O_NATIVE,100,0,6,100,3,100,100,0,14.479551183898185,100,0,0,0,0
62e29d95f2a31a7576b91438d892f995984c044a6fbbb686d62ffa3352be470f,2,llama3-8b-inst,O_NATIVE,100,0,6,100,4,100,100,0,14.785216302958434,100,0,0,0,0
62e29d95f2a31a7576b91438d892f995984c044a6fbbb686d62ffa3352be470f,1,llama3-8b-inst,O_NATIVE,100,0,6,100,5,100,100,0,14.102355906768953,100,0,0,0,0
62e29d95f2a31a7576b91438d892f995984c044a6fbbb686d62ffa3352be470f,0,llama3-8b-inst,O_NATIVE,100,0,6,100,6,100,100,0,14.807081573864052,100,0,0,0,0
d86726fa9e76a72478a43ffd00bc29ab216896e5791f5495941f2061b7e492b3,6,llama3-8b-inst,O_NATIVE,100,0,7,100,1,100,100,0,13.144582352134021,99,0,1,0,0
d86726fa9e76a72478a43ffd00bc29ab216896e5791f5495941f2061b7e492b3,5,llama3-8b-inst,O_NATIVE,100,0,7,100,2,100,100,0,14.442505691491242,100,0,0,0,0
d86726fa9e76a72478a43ffd00bc29ab216896e5791f5495941f2061b7e492b3,4,llama3-8b-inst,O_NATIVE,100,0,7,100,3,100,100,0,14.40196056866218,100,0,0,0,0
d86726fa9e76a72478a43ffd00bc29ab216896e5791f5495941f2061b7e492b3,3,llama3-8b-inst,O_NATIVE,100,0,7,100,4,100,100,0,14.70801181323548,100,0,0,0,0
d86726fa9e76a72478a43ffd00bc29ab216896e5791f5495941f2061b7e492b3,2,llama3-8b-inst,O_NATIVE,100,0,7,100,5,100,100,0,14.044392481525774,100,0,0,0,0
d86726fa9e76a72478a43ffd00bc29ab216896e5791f5495941f2061b7e492b3,1,llama3-8b-inst,O_NATIVE,100,0,7,100,6,100,100,0,14.721739222895085,100,0,0,0,0
d86726fa9e76a72478a43ffd00bc29ab216896e5791f5495941f2061b7e492b3,0,llama3-8b-inst,O_NATIVE,100,0,7,100,7,100,100,0,14.648276213891222,100,0,0,0,0
8eabbb79351d28f8b7eefb9c18b8b4d02af222a9de258c3e56614ed20a5a8e95,7,llama3-8b-inst,O_NATIVE,100,0,8,100,1,100,100,0,12.982631626450603,99,0,1,0,0
8eabbb79351d28f8b7eefb9c18b8b4d02af222a9de258c3e56614ed20a5a8e95,6,llama3-8b-inst,O_NATIVE,100,0,8,100,2,100,100,0,14.205117035578114,100,0,0,0,0
8eabbb79351d28f8b7eefb9c18b8b4d02af222a9de258c3e56614ed20a5a8e95,5,llama3-8b-inst,O_NATIVE,100,0,8,100,3,100,100,0,14.362673869054706,100,0,0,0,0
8eabbb79351d28f8b7eefb9c18b8b4d02af222a9de258c3e56614ed20a5a8e95,4,llama3-8b-inst,O_NATIVE,100,0,8,100,4,100,100,0,14.63936207818755,100,0,0,0,0
8eabbb79351d28f8b7eefb9c18b8b4d02af222a9de258c3e56614ed20a5a8e95,3,llama3-8b-inst,O_NATIVE,100,0,8,100,5,100,100,0,14.019232739886338,100,0,0,0,0
8eabbb79351d28f8b7eefb9c18b8b4d02af222a9de258c3e56614ed20a5a8e95,2,llama3-8b-inst,O_NATIVE,100,0,8,100,6,100,100,0,14.686936706452544,100,0,0,0,0
8eabbb79351d28f8b7eefb9c18b8b4d02af222a9de258c3e56614ed20a5a8e95,1,llama3-8b-inst,O_NATIVE,100,0,8,100,7,100,100,0,14.603546722662614,100,0,0,0,0
8eabbb79351d28f8b7eefb9c18b8b4d02af222a9de258c3e56614ed20a5a8e95,0,llama3-8b-inst,O_NATIVE,100,0,8,100,8,100,100,0,14.68890384875729,100,0,0,0,0
808644e67eb971fa24e82aad66136b07118b096c4b1fbc8dd5c8f93f662be48a,8,llama3-8b-inst,O_NATIVE,100,0,9,100,1,100,100,0,12.843038196618872,99,0,1,0,0
808644e67eb971fa24e82aad66136b07118b096c4b1fbc8dd5c8f93f662be48a,7,llama3-8b-inst,O_NATIVE,100,0,9,100,2,100,100,0,14.040687392594892,100,0,0,0,0
808644e67eb971fa24e82aad66136b07118b096c4b1fbc8dd5c8f93f662be48a,6,llama3-8b-inst,O_NATIVE,100,0,9,100,3,100,100,0,14.19288270472578,100,0,0,0,0
808644e67eb971fa24e82aad66136b07118b096c4b1fbc8dd5c8f93f662be48a,5,llama3-8b-inst,O_NATIVE,100,0,9,100,4,100,100,0,14.511993921483409,100,0,0,0,0
808644e67eb971fa24e82aad66136b07118b096c4b1fbc8dd5c8f93f662be48a,4,llama3-8b-inst,O_NATIVE,100,0,9,100,5,100,100,0,14.002759923202829,100,0,0,0,0
808644e67eb971fa24e82aad66136b07118b096c4b1fbc8dd5c8f93f662be48a,3,llama3-8b-inst,O_NATIVE,100,0,9,100,6,100,100,0,14.586330757292016,100,0,0,0,0
808644e67eb971fa24e82aad66136b07118b096c4b1fbc8dd5c8f93f662be48a,2,llama3-8b-inst,O_NATIVE,100,0,9,100,7,100,100,0,14.4726039758779,100,0,0,0,0
808644e67eb971fa24e82aad66136b07118b096c4b1fbc8dd5c8f93f662be48a,1,llama3-8b-inst,O_NATIVE,100,0,9,100,8,100,100,0,14.443811149831017,100,0,0,0,0
808644e67eb971fa24e82aad66136b07118b096c4b1fbc8dd5c8f93f662be48a,0,llama3-8b-inst,O_NATIVE,100,0,9,100,9,100,100,0,14.68604831189121,100,0,0,0,0
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,9,llama3-8b-inst,O_NATIVE,100,0,10,100,1,100,100,0,12.64209428925693,99,0,1,0,0
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,8,llama3-8b-inst,O_NATIVE,100,0,10,100,2,100,100,0,13.896283607477754,100,0,0,0,0
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,7,llama3-8b-inst,O_NATIVE,100,0,10,100,3,100,100,0,13.976988028941014,100,0,0,0,0
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,6,llama3-8b-inst,O_NATIVE,100,0,10,100,4,100,100,0,14.451465671921579,100,0,0,0,0
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,5,llama3-8b-inst,O_NATIVE,100,0,10,100,5,100,100,0,14.010161116063173,100,0,0,0,0
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,4,llama3-8b-inst,O_NATIVE,100,0,10,100,6,100,100,0,14.630067635812738,100,0,0,0,0
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,3,llama3-8b-inst,O_NATIVE,100,0,10,100,7,100,100,0,14.46080038781347,100,0,0,0,0
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,2,llama3-8b-inst,O_NATIVE,100,0,10,100,8,100,100,0,14.454598817172773,100,0,0,0,0
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,1,llama3-8b-inst,O_NATIVE,100,0,10,100,9,100,100,0,14.671794829954742,100,0,0,0,0
79631d46338c9fb34dd27d18bbee3176ba89c834cb639580ae53458787c7221d,0,llama3-8b-inst,O_NATIVE,100,0,10,100,10,100,100,0,14.499163455064263,100,0,0,0,0
a333a8a24df3995c1adcf642c72a627225b2ef283d8b13fe4a64ba6fa069af86,0,qwen2.5-7b-inst,O_NATIVE,99,0,1,100,1,99,99,1,15.041862301906221,99,0,0,0,0
017a93f6593761cb7881a4808074d8f19fb8eac81010bbf08ddd56b39d76821e,1,qwen2.5-7b-inst,O_NATIVE,99,0,2,100,1,99,99,1,14.902225873508142,99,0,0,1,0
017a93f6593761cb7881a4808074d8f19fb8eac81010bbf08ddd56b39d76821e,0,qwen2.5-7b-inst,O_NATIVE,100,0,2,100,2,100,100,0,13.91230173505799,100,0,0,0,0
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,2,qwen2.5-7b-inst,O_NATIVE,99,0,3,100,1,99,99,1,14.155740359984629,99,0,0,1,0
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,1,qwen2.5-7b-inst,O_NATIVE,100,0,3,100,2,100,100,0,13.103426358185096,100,0,0,0,0
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,100,0,3,100,3,100,100,0,13.46325898429437,100,0,0,0,0
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,99,0,4,100,1,100,99,1,13.805865989088051,99,0,0,1,1
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,2,qwen2.5-7b-inst,O_NATIVE,100,1,4,100,2,99,100,0,12.825180757069539,100,1,0,0,0
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,1,qwen2.5-7b-inst,O_NATIVE,100,1,4,100,3,99,100,0,13.401986118763743,100,1,0,0,0
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,0,qwen2.5-7b-inst,O_NATIVE,100,0,4,100,4,100,100,0,15.1739837985317,100,0,0,0,0
ac45574e193bf4855d355ab4d75d8d1408faa29776e9551704b4fc0170117c6f,4,qwen2.5-7b-inst,O_NATIVE,99,1,5,100,1,98,99,1,13.493661252397287,99,1,0,0,0
ac45574e193bf4855d355ab4d75d8d1408faa29776e9551704b4fc0170117c6f,3,qwen2.5-7b-inst,O_NATIVE,100,1,5,100,2,99,100,0,12.426550217358272,100,1,0,1,0
ac45574e193bf4855d355ab4d75d8d1408faa29776e9551704b4fc0170117c6f,2,qwen2.5-7b-inst,O_NATIVE,100,1,5,100,3,99,100,0,13.08852154188644,100,1,0,1,0
ac45574e193bf4855d355ab4d75d8d1408faa29776e9551704b4fc0170117c6f,1,qwen2.5-7b-inst,O_NATIVE,100,0,5,100,4,100,100,0,14.9848949180427,100,0,0,0,0
ac45574e193bf4855d355ab4d75d8d1408faa29776e9551704b4fc0170117c6f,0,qwen2.5-7b-inst,O_NATIVE,100,0,5,100,5,100,100,0,15.544029507037049,100,0,0,0,0
04c140f9b73cd9097d7a2d02b03e24fefbf8fc03dce01c2587e750a126a38742,5,qwen2.5-7b-inst,O_NATIVE,99,1,6,100,1,98,99,1,13.730409502258407,99,1,0,2,0
04c140f9b73cd9097d7a2d02b03e24fefbf8fc03dce01c2587e750a126a38742,4,qwen2.5-7b-inst,O_NATIVE,100,1,6,100,2,99,100,0,12.529415440458033,100,1,0,1,1
04c140f9b73cd9097d7a2d02b03e24fefbf8fc03dce01c2587e750a126a38742,3,qwen2.5-7b-inst,O_NATIVE,100,0,6,100,3,100,100,0,13.095240770012024,100,0,0,1,1
04c140f9b73cd9097d7a2d02b03e24fefbf8fc03dce01c2587e750a126a38742,2,qwen2.5-7b-inst,O_NATIVE,100,0,6,100,4,100,100,0,14.764968126125531,100,0,0,0,0
04c140f9b73cd9097d7a2d02b03e24fefbf8fc03dce01c2587e750a126a38742,1,qwen2.5-7b-inst,O_NATIVE,100,0,6,100,5,100,100,0,15.389713708452472,100,0,0,0,0
04c140f9b73cd9097d7a2d02b03e24fefbf8fc03dce01c2587e750a126a38742,0,qwen2.5-7b-inst,O_NATIVE,100,0,6,100,6,100,100,0,15.402077009609457,100,0,0,0,0
fe723527b90423fa24f5c89e38b4b93377fa6d5e47095e8b4b578ecc0ad1a921,6,qwen2.5-7b-inst,O_NATIVE,99,1,7,100,1,98,99,1,13.616682493807748,98,1,1,2,0
fe723527b90423fa24f5c89e38b4b93377fa6d5e47095e8b4b578ecc0ad1a921,5,qwen2.5-7b-inst,O_NATIVE,100,1,7,100,2,99,100,0,12.465074126537074,100,1,0,1,0
fe723527b90423fa24f5c89e38b4b93377fa6d5e47095e8b4b578ecc0ad1a921,4,qwen2.5-7b-inst,O_NATIVE,100,0,7,100,3,100,100,0,13.088086218576645,100,0,0,0,0
fe723527b90423fa24f5c89e38b4b93377fa6d5e47095e8b4b578ecc0ad1a921,3,qwen2.5-7b-inst,O_NATIVE,100,0,7,100,4,100,100,0,14.539855046743687,100,0,0,0,0
fe723527b90423fa24f5c89e38b4b93377fa6d5e47095e8b4b578ecc0ad1a921,2,qwen2.5-7b-inst,O_NATIVE,100,0,7,100,5,100,100,0,15.347449172135093,100,0,0,0,0
fe723527b90423fa24f5c89e38b4b93377fa6d5e47095e8b4b578ecc0ad1a921,1,qwen2.5-7b-inst,O_NATIVE,100,0,7,100,6,100,100,0,15.334248883391556,100,0,0,0,0
fe723527b90423fa24f5c89e38b4b93377fa6d5e47095e8b4b578ecc0ad1a921,0,qwen2.5-7b-inst,O_NATIVE,100,0,7,100,7,100,100,0,13.655916423238523,100,0,0,0,0
652788858f3e3f9a3e5b485b74e60245d63c643c0ca465a31318b6cfc964efaf,7,qwen2.5-7b-inst,O_NATIVE,99,2,8,100,1,97,99,1,13.253651812807657,98,2,1,2,0
652788858f3e3f9a3e5b485b74e60245d63c643c0ca465a31318b6cfc964efaf,6,qwen2.5-7b-inst,O_NATIVE,100,1,8,100,2,99,100,0,12.280164721577748,100,1,0,1,0
652788858f3e3f9a3e5b485b74e60245d63c643c0ca465a31318b6cfc964efaf,5,qwen2.5-7b-inst,O_NATIVE,100,0,8,100,3,100,100,0,12.89326001137786,100,0,0,0,0
652788858f3e3f9a3e5b485b74e60245d63c643c0ca465a31318b6cfc964efaf,4,qwen2.5-7b-inst,O_NATIVE,100,0,8,100,4,100,100,0,14.379604924098967,100,0,0,0,0
652788858f3e3f9a3e5b485b74e60245d63c643c0ca465a31318b6cfc964efaf,3,qwen2.5-7b-inst,O_NATIVE,100,0,8,100,5,100,100,0,15.101093892826865,100,0,0,0,0
652788858f3e3f9a3e5b485b74e60245d63c643c0ca465a31318b6cfc964efaf,2,qwen2.5-7b-inst,O_NATIVE,100,2,8,100,6,98,100,0,14.596321686102092,100,2,0,0,0
652788858f3e3f9a3e5b485b74e60245d63c643c0ca465a31318b6cfc964efaf,1,qwen2.5-7b-inst,O_NATIVE,100,1,8,100,7,99,100,0,13.192815294061438,100,1,0,0,0
652788858f3e3f9a3e5b485b74e60245d63c643c0ca465a31318b6cfc964efaf,0,qwen2.5-7b-inst,O_NATIVE,100,0,8,100,8,100,100,0,12.634040690413386,100,0,0,0,0
0ba2163dd0474eeae3bebe507a8897bd63347270f019670c170eef44e6c7d1ec,8,qwen2.5-7b-inst,O_NATIVE,99,2,9,100,1,97,99,1,12.819538511062856,98,2,1,3,0
0ba2163dd0474eeae3bebe507a8897bd63347270f019670c170eef44e6c7d1ec,7,qwen2.5-7b-inst,O_NATIVE,100,1,9,100,2,99,100,0,12.169377123837622,100,1,0,1,1
0ba2163dd0474eeae3bebe507a8897bd63347270f019670c170eef44e6c7d1ec,6,qwen2.5-7b-inst,O_NATIVE,100,0,9,100,3,100,100,0,12.689428633637727,100,0,0,0,0
0ba2163dd0474eeae3bebe507a8897bd63347270f019670c170eef44e6c7d1ec,5,qwen2.5-7b-inst,O_NATIVE,100,0,9,100,4,100,100,0,14.27105354240215,100,0,0,0,0
0ba2163dd0474eeae3bebe507a8897bd63347270f019670c170eef44e6c7d1ec,4,qwen2.5-7b-inst,O_NATIVE,100,0,9,100,5,100,100,0,15.041819835606184,100,0,0,0,0
0ba2163dd0474eeae3bebe507a8897bd63347270f019670c170eef44e6c7d1ec,3,qwen2.5-7b-inst,O_NATIVE,100,4,9,100,6,96,100,0,14.17492304902844,100,4,0,2,0
0ba2163dd0474eeae3bebe507a8897bd63347270f019670c170eef44e6c7d1ec,2,qwen2.5-7b-inst,O_NATIVE,100,1,9,100,7,99,100,0,13.061470067782793,100,1,0,1,0
0ba2163dd0474eeae3bebe507a8897bd63347270f019670c170eef44e6c7d1ec,1,qwen2.5-7b-inst,O_NATIVE,100,0,9,100,8,100,100,0,12.619140681187565,100,0,0,0,0
0ba2163dd0474eeae3bebe507a8897bd63347270f019670c170eef44e6c7d1ec,0,qwen2.5-7b-inst,O_NATIVE,100,0,9,100,9,100,100,0,13.015512552942964,100,0,0,0,0
dc96112ac57d61633298386c7826a5b17fd5bbd7e477a064488d2861fdabcc6c,9,qwen2.5-7b-inst,O_NATIVE,99,1,10,100,1,98,99,1,12.69254006553907,98,1,1,3,1
dc96112ac57d61633298386c7826a5b17fd5bbd7e477a064488d2861fdabcc6c,8,qwen2.5-7b-inst,O_NATIVE,100,1,10,100,2,99,100,0,11.934507973571163,100,1,0,1,1
dc96112ac57d61633298386c7826a5b17fd5bbd7e477a064488d2861fdabcc6c,7,qwen2.5-7b-inst,O_NATIVE,100,0,10,100,3,100,100,0,12.234088291543886,100,0,0,0,0
dc96112ac57d61633298386c7826a5b17fd5bbd7e477a064488d2861fdabcc6c,6,qwen2.5-7b-inst,O_NATIVE,100,0,10,100,4,100,100,0,14.14649346024351,100,0,0,0,0
dc96112ac57d61633298386c7826a5b17fd5bbd7e477a064488d2861fdabcc6c,5,qwen2.5-7b-inst,O_NATIVE,100,0,10,100,5,100,100,0,14.891865232962154,100,0,0,0,0
dc96112ac57d61633298386c7826a5b17fd5bbd7e477a064488d2861fdabcc6c,4,qwen2.5-7b-inst,O_NATIVE,100,3,10,100,6,97,100,0,13.758069500040728,100,3,0,4,1
dc96112ac57d61633298386c7826a5b17fd5bbd7e477a064488d2861fdabcc6c,3,qwen2.5-7b-inst,O_NATIVE,100,1,10,100,7,99,100,0,12.763808368234313,100,1,0,1,0
dc96112ac57d61633298386c7826a5b17fd5bbd7e477a064488d2861fdabcc6c,2,qwen2.5-7b-inst,O_NATIVE,100,0,10,100,8,100,100,0,12.260142748450162,100,0,0,0,0
dc96112ac57d61633298386c7826a5b17fd5bbd7e477a064488d2861fdabcc6c,1,qwen2.5-7b-inst,O_NATIVE,100,0,10,100,9,100,100,0,12.747843189179402,100,0,0,0,0
dc96112ac57d61633298386c7826a5b17fd5bbd7e477a064488d2861fdabcc6c,0,qwen2.5-7b-inst,O_NATIVE,99,0,10,100,10,99,99,1,12.920841199989955,99,0,0,0,0
9ba1de2380e53a9a881631f0f91ebdad6923edf12b3650d951f87609ebee4b66,0,llama3-8b-inst,JV_NATIVE,100,0,1,100,1,100,100,0,13.843943740031792,100,0,0,0,0
4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,1,llama3-8b-inst,JV_NATIVE,100,0,2,100,1,100,100,0,13.549620895145273,100,0,0,0,0
4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,0,llama3-8b-inst,JV_NATIVE,100,0,2,100,2,100,100,0,13.646452732762373,100,0,0,0,0
cb5d6a959cfe0b8e530c495fc2c1f56af64cd3ffef9000ebdea5e4a483a3e9ea,2,llama3-8b-inst,JV_NATIVE,100,0,3,100,1,100,100,0,13.181215958291432,100,0,0,0,0
cb5d6a959cfe0b8e530c495fc2c1f56af64cd3ffef9000ebdea5e4a483a3e9ea,1,llama3-8b-inst,JV_NATIVE,100,0,3,100,2,100,100,0,13.292908429190392,100,0,0,0,0
cb5d6a959cfe0b8e530c495fc2c1f56af64cd3ffef9000ebdea5e4a483a3e9ea,0,llama3-8b-inst,JV_NATIVE,100,0,3,100,3,100,100,0,13.72998704983649,100,0,0,0,0
72939d22ec3e439e55385a04f61344e2fa062f8b27e174ba2910e8c99c7a2cb0,3,llama3-8b-inst,JV_NATIVE,100,0,4,100,1,100,100,0,13.014237629322087,100,0,0,0,0
72939d22ec3e439e55385a04f61344e2fa062f8b27e174ba2910e8c99c7a2cb0,2,llama3-8b-inst,JV_NATIVE,100,1,4,100,2,99,100,0,13.14470625886879,100,1,0,0,0
72939d22ec3e439e55385a04f61344e2fa062f8b27e174ba2910e8c99c7a2cb0,1,llama3-8b-inst,JV_NATIVE,100,0,4,100,3,100,100,0,13.677078574284169,100,0,0,0,0
72939d22ec3e439e55385a04f61344e2fa062f8b27e174ba2910e8c99c7a2cb0,0,llama3-8b-inst,JV_NATIVE,100,0,4,100,4,100,100,0,13.825157048636902,100,0,0,0,0
b4580ec60ed824cb7093d344c592e50b2008be8e1c39efea09e710dfe1355d00,4,llama3-8b-inst,JV_NATIVE,100,0,5,100,1,100,100,0,12.956598420725276,100,0,0,0,0
b4580ec60ed824cb7093d344c592e50b2008be8e1c39efea09e710dfe1355d00,3,llama3-8b-inst,JV_NATIVE,100,1,5,100,2,99,100,0,12.99824963519215,100,1,0,1,0
b4580ec60ed824cb7093d344c592e50b2008be8e1c39efea09e710dfe1355d00,2,llama3-8b-inst,JV_NATIVE,100,0,5,100,3,100,100,0,13.615486157595733,100,0,0,0,0
b4580ec60ed824cb7093d344c592e50b2008be8e1c39efea09e710dfe1355d00,1,llama3-8b-inst,JV_NATIVE,100,0,5,100,4,100,100,0,13.906088715341612,100,0,0,0,0
b4580ec60ed824cb7093d344c592e50b2008be8e1c39efea09e710dfe1355d00,0,llama3-8b-inst,JV_NATIVE,100,0,5,100,5,100,100,0,13.817031594614745,100,0,0,0,0
e2eff7a117312c3776ad015bd3cfa6ae27228bcbc08e894bb9bdb3820380843b,5,llama3-8b-inst,JV_NATIVE,100,0,6,100,1,100,100,0,12.6146886357732,100,0,0,0,0
e2eff7a117312c3776ad015bd3cfa6ae27228bcbc08e894bb9bdb3820380843b,4,llama3-8b-inst,JV_NATIVE,100,1,6,100,2,99,100,0,12.873914076257952,100,1,0,1,0
e2eff7a117312c3776ad015bd3cfa6ae27228bcbc08e894bb9bdb3820380843b,3,llama3-8b-inst,JV_NATIVE,100,0,6,100,3,100,100,0,13.488446911166756,100,0,0,0,0
e2eff7a117312c3776ad015bd3cfa6ae27228bcbc08e894bb9bdb3820380843b,2,llama3-8b-inst,JV_NATIVE,100,0,6,100,4,100,100,0,13.724623921969615,100,0,0,0,0
e2eff7a117312c3776ad015bd3cfa6ae27228bcbc08e894bb9bdb3820380843b,1,llama3-8b-inst,JV_NATIVE,100,0,6,100,5,100,100,0,13.562104385966814,100,0,0,0,0
e2eff7a117312c3776ad015bd3cfa6ae27228bcbc08e894bb9bdb3820380843b,0,llama3-8b-inst,JV_NATIVE,100,0,6,100,6,100,100,0,14.011696255550486,100,0,0,0,0
649f8349e5e02246073198eb79a7fdbc950238a3d3ff855a95df18c4ed4fe1e9,6,llama3-8b-inst,JV_NATIVE,100,1,7,100,1,99,100,0,12.274124143229855,99,0,1,0,0
649f8349e5e02246073198eb79a7fdbc950238a3d3ff855a95df18c4ed4fe1e9,5,llama3-8b-inst,JV_NATIVE,100,1,7,100,2,99,100,0,12.734187482876022,100,1,0,1,0
649f8349e5e02246073198eb79a7fdbc950238a3d3ff855a95df18c4ed4fe1e9,4,llama3-8b-inst,JV_NATIVE,100,0,7,100,3,100,100,0,13.443145802975451,100,0,0,0,0
649f8349e5e02246073198eb79a7fdbc950238a3d3ff855a95df18c4ed4fe1e9,3,llama3-8b-inst,JV_NATIVE,100,0,7,100,4,100,100,0,13.632845076740342,100,0,0,0,0
649f8349e5e02246073198eb79a7fdbc950238a3d3ff855a95df18c4ed4fe1e9,2,llama3-8b-inst,JV_NATIVE,100,0,7,100,5,100,100,0,13.454915126439737,100,0,0,0,0
649f8349e5e02246073198eb79a7fdbc950238a3d3ff855a95df18c4ed4fe1e9,1,llama3-8b-inst,JV_NATIVE,100,0,7,100,6,100,100,0,13.898984329011146,100,0,0,0,0
649f8349e5e02246073198eb79a7fdbc950238a3d3ff855a95df18c4ed4fe1e9,0,llama3-8b-inst,JV_NATIVE,100,0,7,100,7,100,100,0,13.879624884007498,100,0,0,0,0
8389f08a39286091e9582eb064dc702d2d639f875ffb9072546d0e9bbf13c0c3,7,llama3-8b-inst,JV_NATIVE,100,1,8,100,1,99,100,0,12.078549069818838,99,0,1,1,0
8389f08a39286091e9582eb064dc702d2d639f875ffb9072546d0e9bbf13c0c3,6,llama3-8b-inst,JV_NATIVE,100,1,8,100,2,99,100,0,12.52910963567927,100,1,0,1,0
