Rturn,W_sha256,alias,arm,batch,beta,c,coordinate_difference,frobenius_angle,layer,native_cosine,node,objective,objective_improvement,physical_coefficient_difference,state_version,status
0.9999916961785297,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.006760970656046712,"[0.0, 0.0, 0.18868065250235208, 0.0, 0.0]","[0.0, 9.568398083535656e-05, -0.18740498814741993, 0.012809815437650862, 0.4425004394158813]","{""Rturn"": 0.9999916750990765, ""beta"": 0.006760970656046711, ""native_cosine"": 0.0028852904400696955, ""status"": ""FINITE""}",6,0.0028816352077149668,0,-0.15632909615677942,0.15632909615677942,"[0.0, 0.00021812151418792842, -0.4482848058668702, 0.02961268920652938, 1.0058472214057341]",0,FINITE
0.999162681074455,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.044340296061217165,"[0.0, 0.0, 0.0, 0.28889783279672643, 0.0]","[0.0, 9.568398083535656e-05, 0.001275664354932149, -0.27608801735907557, 0.4425004394158813]","{""Rturn"": 0.999161951707948, ""beta"": 0.04434029606121716, ""native_cosine"": 0.028949063750870856, ""status"": ""FINITE""}",7,0.02893646359776887,0,-0.25896678203562346,0.25896678203562346,"[0.0, 0.00021812151418792842, 0.003051471326111111, -0.6382378178276472, 1.0058472214057341]",0,FINITE
0.0008456694649498238,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.9747473567983068,"[0.0, 0.0, 0.0, 0.0, 0.4539642363015331]","[0.0, 9.568398083535656e-05, 0.001275664354932149, 0.012809815437650862, -0.0114637968856518]","{""Rturn"": 0.0008464200512371519, ""beta"": 0.9747473567983065, ""native_cosine"": 0.9995767003830985, ""status"": ""FINITE""}",8,0.9995770758351006,0,-0.48720037010333533,0.48720037010333533,"[0.0, 0.00021812151418792842, 0.003051471326111111, 0.02961268920652938, -0.026058343036706892]",0,FINITE
0.9999999087748699,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.0018422965329661614,"[0.03782484106449872, 0.0, 0.0, 0.0, 0.0]","[-0.037755156490945595, 0.0, 0.0004753079585581299, 0.006521254219453515, 0.23062421542367542]","{""Rturn"": 0.9999999084802282, ""beta"": 0.0018422965329661616, ""native_cosine"": 0.0003025223491987515, ""status"": ""FINITE""}",4,0.0003020349816156557,1,-0.009141310612987997,0.009141310612987997,"[-0.1461418057170165, 0.0, 0.002206324864482748, 0.029225121971635782, 1.0134440167060526]",4,FINITE
1.0,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.0,"[0.0, 0.0602923234684417, 0.0, 0.0, 0.0]","[6.968457355312208e-05, -0.0602923234684417, 0.0004753079585581299, 0.006521254219453515, 0.23062421542367542]","{""Rturn"": 1.0, ""beta"": 0.0, ""native_cosine"": 0.0, ""status"": ""FINITE""}",5,0.0,1,-0.019417051049573777,0.019417051049573777,"[0.0002697334710323817, -0.2670373396067904, 0.002206324864482748, 0.029225121971635782, 1.0134440167060526]",4,FINITE
0.9999957558436878,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.0050673521729134976,"[0.0, 0.0, 0.09379809066730986, 0.0, 0.0]","[6.968457355312208e-05, 0.0, -0.09332278270875173, 0.006521254219453515, 0.23062421542367542]","{""Rturn"": 0.9999957454157498, ""beta"": 0.0050673521729134976, ""native_cosine"": 0.0020626643571293153, ""status"": ""FINITE""}",6,0.002060135022788666,1,-0.03672742023277567,0.03672742023277567,"[0.0002697334710323817, 0.0, -0.433193621536758, 0.029225121971635782, 1.0134440167060526]",4,FINITE
0.9992010796940101,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.044222141989412454,"[0.0, 0.0, 0.0, 0.1474658152247536, 0.0]","[6.968457355312208e-05, 0.0, 0.0004753079585581299, -0.1409445610053001, 0.23062421542367542]","{""Rturn"": 0.9992004179179256, ""beta"": 0.044222141989412454, ""native_cosine"": 0.028276882467387004, ""status"": ""FINITE""}",7,0.02826517832934939,1,-0.06512248069981542,0.06512248069981542,"[0.0002697334710323817, 0.0, 0.002206324864482748, -0.6316456693761189, 1.0134440167060526]",4,FINITE
0.0008032556874321625,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.9765987310455532,"[0.0, 0.0, 0.0, 0.0, 0.23615043527321358]","[6.968457355312208e-05, 0.0, 0.0004753079585581299, 0.006521254219453515, -0.005526219849538161]","{""Rturn"": 0.0008039281860963552, ""beta"": 0.9765987310455532, ""native_cosine"": 0.9995979550868956, ""status"": ""FINITE""}",8,0.999598291471413,1,-0.12851533161688075,0.12851533161688075,"[0.0002697334710323817, 0.0, 0.002206324864482748, 0.029225121971635782, -0.02428415607280472]",4,FINITE
0.9999998811838764,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.0022065513597330625,"[0.018773120843594282, 0.0, 0.0, 0.0, 0.0]","[-0.018731696988270416, 0.0, 0.0002039861511678176, 0.003310444694001824, 0.12012885377522879]","{""Rturn"": 0.9999998808092287, ""beta"": 0.002206551359733062, ""native_cosine"": 0.00034524016474524487, ""status"": ""FINITE""}",4,0.00034469714773890524,2,-0.002212609661596858,0.002212609661596858,"[-0.1408985231186445, 0.0, 0.0018367880089816097, 0.0287543434254005, 1.0206416278445365]",8,FINITE
1.0,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.0,"[0.0, 0.029850489834601198, 0.0, 0.0, 0.0]","[4.1423855323866055e-05, -0.029850489834601198, 0.0002039861511678176, 0.003310444694001824, 0.12012885377522879]","{""Rturn"": 1.0, ""beta"": 0.0, ""native_cosine"": 0.0, ""status"": ""FINITE""}",5,0.0,2,-0.004646126509864401,0.004646126509864401,"[0.00031158736128755, -0.25673951364279135, 0.0018367880089816097, 0.0287543434254005, 1.0206416278445365]",8,FINITE
0.9999971187846861,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.004359680733455583,"[0.0, 0.0, 0.04678924068968084, 0.0, 0.0]","[4.1423855323866055e-05, 0.0, -0.046585254538513025, 0.003310444694001824, 0.12012885377522879]","{""Rturn"": 0.9999971119144684, ""beta"": 0.004359680733455582, ""native_cosine"": 0.001699436827794887, ""status"": ""FINITE""}",6,0.0016974143023639155,2,-0.008844429790667576,0.008844429790667576,"[0.00031158736128755, 0.0, -0.41947571657107957, 0.0287543434254005, 1.0206416278445365]",8,FINITE
0.9992411655824641,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.04418027909536057,"[0.0, 0.0, 0.0, 0.07493037078503785, 0.0]","[4.1423855323866055e-05, 0.0, 0.0002039861511678176, -0.07161992609103603, 0.12012885377522879]","{""Rturn"": 0.99924056376113, ""beta"": 0.04418027909536057, ""native_cosine"": 0.02755787072453018, ""status"": ""FINITE""}",7,0.027546949332656258,2,-0.016413111580144055,0.016413111580144055,"[0.00031158736128755, 0.0, 0.0018367880089816097, -0.6220868014061186, 1.0206416278445365]",8,FINITE
0.0007618344489734602,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.9779240490972803,"[0.0, 0.0, 0.0, 0.0, 0.1228406785640659]","[4.1423855323866055e-05, 0.0, 0.0002039861511678176, 0.003310444694001824, -0.0027118247888371083]","{""Rturn"": 0.0007624435151729364, ""beta"": 0.9779240490972803, ""native_cosine"": 0.9996187055496847, ""status"": ""FINITE""}",8,0.9996190101988991,2,-0.03393577997622796,0.03393577997622796,"[0.00031158736128755, 0.0, 0.0018367880089816097, 0.0287543434254005, -0.023040270342432983]",8,FINITE
0.9999999102362409,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.001985702613888741,"[0.009439495062769913, 0.0, 0.0, 0.0, 0.0]","[-0.009420751032749981, 0.0, 0.00010384095812313726, 0.0016999201947124135, 0.06253907571088331]","{""Rturn"": 0.9999999099589588, ""beta"": 0.0019857026138887404, ""native_cosine"": 0.00030006839425499103, ""status"": ""FINITE""}",4,0.00029960600650900645,3,-0.0005461289376957641,0.0005461289376957641,"[-0.13767259587448796, 0.0, 0.0018132232855945707, 0.028612512220546282, 1.0274349383556842]",12,FINITE
1.0,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.0,"[0.0, 0.015008473980074048, 0.0, 0.0, 0.0]","[1.874403001993208e-05, -0.015008473980074048, 0.00010384095812313726, 0.0016999201947124135, 0.06253907571088331]","{""Rturn"": 1.0, ""beta"": 0.0, ""native_cosine"": 0.0, ""status"": ""FINITE""}",5,0.0,3,-0.00114173469372361,0.00114173469372361,"[0.00027392075865527915, -0.25055073609570955, 0.0018132232855945707, 0.028612512220546282, 1.0274349383556842]",12,FINITE
0.999997245057983,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.004394373576930861,"[0.0, 0.0, 0.023630434760547225, 0.0, 0.0]","[1.874403001993208e-05, 0.0, -0.023526593802424087, 0.0016999201947124135, 0.06253907571088331]","{""Rturn"": 0.999997238658384, ""beta"": 0.004394373576930861, ""native_cosine"": 0.0016617285024922129, ""status"": ""FINITE""}",6,0.00165980180048041,3,-0.0021877882981524246,0.0021877882981524246,"[0.00027392075865527915, 0.0, -0.41081061350275844, 0.028612512220546282, 1.0274349383556842]",12,FINITE
0.999261701211208,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.04441649003340387,"[0.0, 0.0, 0.0, 0.03827227665747499, 0.0]","[1.874403001993208e-05, 0.0, 0.00010384095812313726, -0.03657235646276258, 0.06253907571088331]","{""Rturn"": 0.9992611341184324, ""beta"": 0.044416490033403866, ""native_cosine"": 0.027182087513058253, ""status"": ""FINITE""}",7,0.027171654141623293,3,-0.004179997563436692,0.004179997563436692,"[0.00027392075865527915, 0.0, 0.0018132232855945707, -0.615574189588353, 1.0274349383556842]",12,FINITE
0.0007411434945680086,4afed5c0623ea7bf17befbad477f1996dbc2924a562afa31dc0488a234bc2db4,llama3-8b-inst,JV_NATIVE,2,0.978686801425908,"[0.0, 0.0, 0.0, 0.0, 0.06390101063973311]","[1.874403001993208e-05, 0.0, 0.00010384095812313726, 0.0016999201947124135, -0.0013619349288497978]","{""Rturn"": 0.0007417172642247831, ""beta"": 0.9786868014259079, ""native_cosine"": 0.9996290725743101, ""status"": ""FINITE""}",8,0.9996293595655502,3,-0.008972067745405193,0.008972067745405193,"[0.00027392075865527915, 0.0, 0.0018132232855945707, 0.028612512220546282, -0.022374803493038085]",12,FINITE
1.0,cb5d6a959cfe0b8e530c495fc2c1f56af64cd3ffef9000ebdea5e4a483a3e9ea,llama3-8b-inst,JV_NATIVE,3,0.0,"[0.07717182295671726, 0.0, 0.0, 0.0, 0.0]","[-0.07717182295671726, 0.00021338564273279403, 0.0016212265610333343, 0.013360268917398554, 0.4502115065217781]","{""Rturn"": 1.0, ""beta"": 0.0, ""native_cosine"": 0.0, ""status"": ""FINITE""}",4,0.0,0,-0.038830085889317675,0.038830085889317675,"[-0.1546819369985729, 0.0004883132787655786, 0.003903346621223876, 0.030618968358348417, 1.0137367121025664]",0,FINITE
0.999999775555381,cb5d6a959cfe0b8e530c495fc2c1f56af64cd3ffef9000ebdea5e4a483a3e9ea,llama3-8b-inst,JV_NATIVE,3,0.001695114787376943,"[0.0, 0.12588270972669147, 0.0, 0.0, 0.0]","[0.0, -0.12566932408395867, 0.0016212265610333343, 0.013360268917398554, 0.4502115065217781]","{""Rturn"": 0.9999997745719488, ""beta"": 0.001695114787376943, ""native_cosine"": 0.00047479264023500946, ""status"": ""FINITE""}",5,0.000473755864334905,0,-0.08451038130524996,0.08451038130524996,"[0.0, -0.28758260817263953, 0.003903346621223876, 0.030618968358348417, 1.0137367121025664]",0,FINITE
0.9999870441405596,cb5d6a959cfe0b8e530c495fc2c1f56af64cd3ffef9000ebdea5e4a483a3e9ea,llama3-8b-inst,JV_NATIVE,3,0.00823528054700526,"[0.0, 0.0, 0.19686354967262035, 0.0, 0.0]","[0.0, 0.00021338564273279403, -0.195242323111587, 0.013360268917398554, 0.4502115065217781]","{""Rturn"": 0.999987025833195, ""beta"": 0.008235280547005262, ""native_cosine"": 0.0036019670743844775, ""status"": ""FINITE""}",6,0.0035994248763345374,0,-0.16200050563623372,0.16200050563623372,"[0.0, 0.0004883132787655786, -0.4700752384366122, 0.030618968358348417, 1.0137367121025664]",0,FINITE
