arm,batch,stratum,ordinal_start,ordinal_end_exclusive,definition,metric,numerator,denominator,rate,request_denominator,pair_strict_num,ties,bit_order_sha256,new_nll_prompt_n,new_nll_prompt_mean,new_nll_prompt_median,new_nll_prompt_q25,new_nll_prompt_q75,new_nll_prompt_p90,new_nll_prompt_max,new_nll_request_n,new_nll_request_mean,new_nll_request_median,new_nll_request_q25,new_nll_request_q75,new_nll_request_p90,new_nll_request_max,new_strict_num,new_strict_den,new_token_correct,new_token_den,true_nll_prompt_n,true_nll_prompt_mean,true_nll_prompt_median,true_nll_prompt_q25,true_nll_prompt_q75,true_nll_prompt_p90,true_nll_prompt_max,true_nll_request_n,true_nll_request_mean,true_nll_request_median,true_nll_request_q25,true_nll_request_q75,true_nll_request_p90,true_nll_request_max,true_strict_num,true_strict_den,true_token_correct,true_token_den,margin_prompt_n,margin_prompt_mean,margin_prompt_median,margin_prompt_q25,margin_prompt_q75,margin_prompt_p90,margin_prompt_max,margin_request_n,margin_request_mean,margin_request_median,margin_request_q25,margin_request_q75,margin_request_p90,margin_request_max,arm_display_label,validation_origin,new_nll_prompt_p99,new_nll_request_p99,true_nll_prompt_p99,true_nll_request_p99,margin_prompt_p99,margin_request_p99
MEMIT_ORIGINAL,5,middle,100,400,relative seen-prefix first20/middle60/last20 percent,RS,299,300,0.9966666666666667,300,299,0,cbcf7525e379ee5ae0e6e3ad494554ffd9a2975196cd48337379a09e20333d8e,300,0.024103290509447105,0.0030027799075469375,0.0011183319438714534,0.008466691244393587,0.01869403682649136,4.377476692199707,300,0.024103290509447105,0.0030027799075469375,0.0011183319438714534,0.008466691244393587,0.01869403682649136,4.377476692199707,299,300,304,305,300,13.608415700594584,12.980760097503662,10.818089008331299,16.358474254608154,19.62196388244629,29.8769588470459,300,13.608415700594584,12.980760097503662,10.818089008331299,16.358474254608154,19.62196388244629,29.8769588470459,0,300,4,304,300,13.584312410085136,12.976388909853995,10.808943236013874,16.357974682368877,19.61753123982926,29.87680400616955,300,13.584312410085136,12.976388909853995,10.808943236013874,16.357974682368877,19.61753123982926,29.87680400616955,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
MEMIT_ORIGINAL,5,recent,400,500,relative seen-prefix first20/middle60/last20 percent,RS,100,100,1.0,100,100,0,0c797f18afa11c683352e7c003a064e780c17f5dfd00b423d49dfb7f2b68f061,100,0.019196513358765516,0.006036324193701148,0.002194497734308243,0.014453667448833585,0.04016791731119157,0.560428261756897,100,0.019196513358765516,0.006036324193701148,0.002194497734308243,0.014453667448833585,0.04016791731119157,0.560428261756897,100,100,101,101,100,12.538292379379273,12.381881713867188,9.660260200500488,14.792152881622314,18.11098613739014,23.85586929321289,100,12.538292379379273,12.381881713867188,9.660260200500488,14.792152881622314,18.11098613739014,23.85586929321289,0,100,0,100,100,12.519095866020507,12.364703072234988,9.562159444438294,14.78351129591465,18.110699393585676,23.85317688365467,100,12.519095866020507,12.364703072234988,9.562159444438294,14.78351129591465,18.110699393585676,23.85317688365467,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
MEMIT_ORIGINAL,5,early,0,100,relative seen-prefix first20/middle60/last20 percent,PS,191,200,0.955,100,93,0,5ee173b216a6470b2f89b94af575c22accee2a92650b455e5ef14e56299c7204,200,1.3558219542713779,0.24597511440515518,0.030205723829567432,1.608922690153122,4.670238971710203,12.694977760314941,100,1.3558219542713779,0.5098493449040689,0.11375879682600498,1.8823041543364525,3.591278687864543,10.388010025024414,143,200,145,202,200,10.650699463152268,10.434056758880615,7.568620085716248,13.284221172332764,16.03547611236572,23.822282791137695,100,10.650699463152268,10.244988441467285,7.881505966186523,13.344785928726196,14.692976331710815,21.112945556640625,4,200,10,206,200,9.29487750888089,9.392593070864677,6.4981494545936584,12.522388774901628,15.4265125926584,23.821342910116073,100,9.29487750888089,9.374669294571504,7.139836701564491,11.920244082808495,14.176643125736154,21.105128220486222,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
MEMIT_ORIGINAL,5,middle,100,400,relative seen-prefix first20/middle60/last20 percent,PS,560,600,0.9333333333333333,300,272,0,4da4f6a73e668351d9f4585ea786c3aac6632084ed6d88a3732efe938d6f6acb,600,1.8268534263164717,0.33581556379795074,0.03212409745901823,2.708003044128418,6.012659692764286,18.257633209228516,300,1.8268534263164717,0.9423926835879683,0.10441165417432785,2.8344240416772664,4.570559430122376,15.826196670532227,384,600,394,610,600,9.966610181480647,9.748241424560547,7.178454160690308,12.587276697158813,15.492863368988042,24.725643157958984,300,9.966610181480647,9.714090347290039,7.418087363243103,12.377655029296875,14.893128585815434,21.79737663269043,11,600,18,608,600,8.139756755164175,8.211933888494968,4.576622602529824,11.506869775243104,14.804611665382982,24.72458704467863,300,8.139756755164175,8.039418675936759,5.148318300023675,11.137137214944232,14.20365211265162,21.729619975201786,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
MEMIT_ORIGINAL,5,recent,400,500,relative seen-prefix first20/middle60/last20 percent,PS,183,200,0.915,100,86,0,9e538241b8c2a1a9032021ab71fb5f7612c3501195d0934e83b2f734ba1f7a00,200,2.0669960231514413,0.7669004201889038,0.09690656885504723,2.947732090950012,6.557292461395264,13.263648986816406,100,2.0669960231514413,1.471725806593895,0.315973172779195,2.9901377707719803,4.86199410557747,10.476450443267822,115,200,117,202,200,8.952068269252777,8.78384017944336,6.261183738708496,11.12835431098938,13.447091102600098,21.64615821838379,100,8.952068269252777,8.74282956123352,7.075832426548004,11.043372511863708,12.991527748107913,21.017013549804688,5,200,5,200,200,6.885072246101336,7.118647582828999,3.626952439546585,9.862138280179352,12.3293054247275,21.504606544971466,100,6.885072246101336,7.309015162289143,3.902483905199915,9.164135705330409,11.45588495996781,20.839222885668278,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
MEMIT_ORIGINAL,5,early,0,100,relative seen-prefix first20/middle60/last20 percent,NS,873,1000,0.873,100,56,0,30bd3dea80d401b87b55917f109b0968ed9796462b4f680ad1f61bbdb78a8738,1000,11.196300014160574,11.260714530944824,8.430893182754517,13.825202465057373,16.071548843383788,23.85367774963379,100,11.196300014160574,11.308023130893709,8.711997151374817,13.263039195537567,14.88544331550598,20.109807205200195,7,1000,10,1010,1000,5.434621144997596,5.125275135040283,2.4293692111968994,8.06695556640625,10.545286750793457,18.482952117919922,100,5.434621144997598,5.450746465893462,3.5067784607410433,6.833207875490189,8.449465498924255,12.219659328460693,160,1000,189,1030,1000,-5.761678869162977,-5.623099327087402,-9.206839844584465,-2.414525032043457,0.8203051567077645,8.509207963943481,100,-5.761678869162978,-5.676180410385132,-8.485220235586166,-3.1912429451942446,-0.7618716835975629,4.8470336437225345,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
MEMIT_ORIGINAL,5,middle,100,400,relative seen-prefix first20/middle60/last20 percent,NS,2601,3000,0.867,300,171,0,f06b2e79626ed139a0e3c37def819e2a98c9f07ee7035088c5c33050261faace,3000,10.540491200199506,10.466417789459229,7.924975752830505,12.924213409423828,15.31618719100952,27.15570640563965,300,10.540491200199506,10.268523406982421,8.705194067955016,12.396986961364746,14.061531095504764,21.549869537353516,26,3000,76,3050,3000,5.2250169202613375,4.752246618270874,2.219429850578308,7.703493118286133,10.602104663848875,23.67766761779785,300,5.225016920261337,5.133676722459494,3.4432701636105776,6.757144020497799,8.567324380874634,11.859527015686036,554,3000,594,3040,3000,-5.315474279938169,-5.286580443382263,-8.846230879426003,-1.8656134605407715,0.7949124336242669,19.557106843218207,300,-5.315474279938169,-5.293629267439246,-8.258107754401863,-2.613566091656685,-0.809725850820541,3.8721155166625976,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
MEMIT_ORIGINAL,5,recent,400,500,relative seen-prefix first20/middle60/last20 percent,NS,873,1000,0.873,100,58,0,7de4b2aea70d24900facde7bcf9d499fe4c29c96a3148094df47d4bd896d4153,1000,10.31002810318768,10.004085063934326,7.749760866165161,12.657142877578735,15.035253715515138,22.059249877929688,100,10.310028103187681,10.00405945777893,8.359809219837189,11.978262686729432,14.145288820266726,18.973542785644533,4,1000,14,1010,1000,4.841605227969238,4.1605224609375,1.3740251064300537,7.506353974342346,10.408920860290527,25.694547653198242,100,4.841605227969237,4.148261796683073,2.3958167497999967,7.087300735712051,8.540723741054535,12.095954036712646,244,1000,244,1000,1000,-5.468422875218443,-5.66721248626709,-8.903907652944326,-2.019108772277832,0.818500900268555,7.6967256516218185,100,-5.468422875218442,-6.004662560019642,-7.946700832992792,-2.534366750717163,-1.0509225463867136,3.528257155418396,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
MEMIT_ORIGINAL,10,early,0,200,relative seen-prefix first20/middle60/last20 percent,RS,198,200,0.99,200,198,0,43a07ace0c0dc0ba31f09fd0c716078c9c6f5809783d73b9f82ae82790e7c9fc,200,0.18938547052621515,0.0016411776887252927,0.0005146430339664221,0.005458140978589654,0.015273482538759708,12.269015312194824,200,0.18938547052621515,0.0016411776887252927,0.0005146430339664221,0.005458140978589654,0.015273482538759708,12.269015312194824,194,200,197,203,200,14.67038424372673,14.503695964813232,10.777091264724731,17.733248233795166,21.42669677734375,28.345991134643555,200,14.67038424372673,14.503695964813232,10.777091264724731,17.733248233795166,21.42669677734375,28.345991134643555,0,200,4,204,200,14.480998773200515,14.321706714807078,10.735872852877947,17.730270047322847,21.42334567422513,28.34595561090464,200,14.480998773200515,14.321706714807078,10.735872852877947,17.730270047322847,21.42334567422513,28.34595561090464,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
MEMIT_ORIGINAL,10,middle,200,800,relative seen-prefix first20/middle60/last20 percent,RS,597,600,0.995,600,597,0,de3f23e6f7e9e66210c6e9564ad979f0ce07566877c9955761928da85f0fba8f,600,0.11857108641098724,0.002678974997252226,0.0010163088445551693,0.007762031629681587,0.0201376086100936,20.269760131835938,600,0.11857108641098724,0.002678974997252226,0.0010163088445551693,0.007762031629681587,0.0201376086100936,20.269760131835938,594,600,605,611,600,13.686014383236568,13.097830295562744,10.67610478401184,16.69883680343628,19.296159934997565,30.551969528198242,600,13.686014383236568,13.097830295562744,10.67610478401184,16.69883680343628,19.296159934997565,30.551969528198242,0,600,6,606,600,13.56744329682558,13.065985412889859,10.669664605753496,16.69709669839358,19.296009081658855,30.5518679670422,600,13.56744329682558,13.065985412889859,10.669664605753496,16.69709669839358,19.296009081658855,30.5518679670422,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
MEMIT_ORIGINAL,10,recent,800,1000,relative seen-prefix first20/middle60/last20 percent,RS,200,200,1.0,200,200,0,79934b4026abb63351ea399bc91883dd3b98d4f12fb421b9661443c620765726,200,0.05503454497373696,0.00680983392521739,0.0021222347277216613,0.016728268936276436,0.05115675106644629,7.391557216644287,200,0.05503454497373696,0.00680983392521739,0.0021222347277216613,0.016728268936276436,0.05115675106644629,7.391557216644287,199,200,200,201,200,12.525895729064942,11.911419868469238,9.188287496566772,15.339758396148682,18.701483154296874,28.912063598632812,200,12.525895729064942,11.911419868469238,9.188287496566772,15.339758396148682,18.701483154296874,28.912063598632812,0,200,1,201,200,12.470861184091204,11.872879755683243,9.14402959938161,15.333145190146752,18.70052943425653,28.912000181298936,200,12.470861184091204,11.872879755683243,9.14402959938161,15.333145190146752,18.70052943425653,28.912000181298936,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
MEMIT_ORIGINAL,10,early,0,200,relative seen-prefix first20/middle60/last20 percent,PS,385,400,0.9625,200,188,0,9f2bed49d3807d9a5a5910e594fcf13a1f7e22ed96c667afb95e2019c5709260,400,1.3697754245840041,0.18179147690534592,0.01948743360117078,1.3762683272361755,4.683516359329229,13.917165756225586,200,1.3697754245840041,0.4205639094871003,0.061405336135067046,1.8649663142859936,3.919808694720268,11.52857255935669,291,400,297,406,400,10.887846154854634,10.561743259429932,8.151881694793701,13.646058559417725,16.527539253234867,26.495019912719727,200,10.887846154854634,10.544142484664917,8.228157699108124,13.330932378768921,15.793839168548583,23.210004806518555,4,400,12,408,400,9.51807073027063,9.413243670001975,6.710759188979864,12.822697290437645,15.811924048792575,26.494567615765845,200,9.51807073027063,9.392314344644547,7.055218587687705,12.67314219858963,14.959882403491065,23.198555645460146,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
MEMIT_ORIGINAL,10,middle,200,800,relative seen-prefix first20/middle60/last20 percent,PS,1137,1200,0.9475,600,551,0,f2aaca7a8d1314f6f78bd49cde8cb592f8cd912357e8637939529c49acada19e,1200,1.7569034014362448,0.3774396777153015,0.025571384467184544,2.4929420351982117,5.540066242218022,16.688629150390625,600,1.7569034014362448,0.9828850841149688,0.1136022787541151,2.5553917036158964,4.381317472457886,14.708237171173096,766,1200,787,1222,1200,10.19051731892551,9.982517719268799,7.108571171760559,12.855747938156128,15.91669101715088,27.55674934387207,600,10.19051731892551,9.95750093460083,7.369464695453644,12.668322324752808,15.353963327407838,24.29331684112549,14,1200,25,1212,1200,8.433613917489264,8.455817073583603,4.770328506827354,11.765148216625676,15.471522814594211,27.554676060797647,600,8.433613917489264,8.26631679898128,5.3391885766759515,11.505993919216053,14.825220531324158,24.290705483406782,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
MEMIT_ORIGINAL,10,recent,800,1000,relative seen-prefix first20/middle60/last20 percent,PS,377,400,0.9425,200,181,0,3dba95087ca009428f34816c664a59eb114fa901ea9a12af5149b2f92b427925,400,1.8004858596401028,0.44497109949588776,0.04164201021194458,2.73378849029541,5.608622360229493,11.004571914672852,200,1.8004858596401028,1.0388515761587769,0.18668292078655213,2.730970517382957,4.862216588854788,10.669018745422363,245,400,247,402,400,9.453897765278816,9.404145240783691,6.509943127632141,12.329687595367432,14.649514865875245,21.999116897583008,200,9.453897765278816,9.375225067138672,7.119838893413544,12.02917766571045,13.821024560928343,19.67668914794922,5,400,7,402,400,7.6534119056387135,7.879510194063187,4.2726709842681885,11.14630071958527,14.09891580445692,21.995366581249982,200,7.6534119056387135,7.576790559105575,4.554850743152201,10.64076366322115,13.13257572937291,19.665501715848222,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
MEMIT_ORIGINAL,10,early,0,200,relative seen-prefix first20/middle60/last20 percent,NS,1705,2000,0.8525,200,101,0,34a7e8a0cd5347a028abf32f4f23f542d837080141c452289a8f7f438bc1dd06,2000,10.72303503732069,10.72536039352417,8.17550277709961,13.31528639793396,15.561276626586915,23.530275344848633,200,10.72303503732069,10.801234197616576,8.597138175368308,12.781138968467712,14.438233299255371,19.782489013671874,28,2000,52,2030,2000,5.230784457596601,4.7801854610443115,2.114665687084198,7.620968818664551,10.53375244140625,25.372365951538086,200,5.230784457596601,4.9127585053443905,3.605983306793496,6.619138133525849,8.477446246147155,14.362623643875121,355,2000,395,2040,2000,-5.492250579724089,-5.569448113441467,-9.05185650428757,-2.0884355306625366,1.1272657394409211,17.175919090630487,200,-5.492250579724089,-5.69324699640274,-8.267725380137563,-3.122568832337856,-0.6350677675008782,5.896360230445862,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
MEMIT_ORIGINAL,10,middle,200,800,relative seen-prefix first20/middle60/last20 percent,NS,5086,6000,0.8476666666666667,600,292,0,c98d2bc2ef2aa74de32522042dd712d308b74a7876a854d407a95404c0068e6a,6000,10.063588189413208,10.050893783569336,7.395248293876648,12.638529062271118,15.040655994415285,27.93712615966797,600,10.06358818941321,9.907963466644286,7.926569193601608,11.99976439359598,13.84370252609253,21.560304832458495,93,6000,202,6110,6000,5.177522155554926,4.625237941741943,1.9330966770648956,7.839260697364807,10.688450145721436,25.0427303314209,600,5.177522155554927,4.959833957999944,3.3467640891671184,6.969828073540702,8.604092617034912,12.303382682800294,1229,6000,1289,6060,6000,-4.886066033858282,-4.778244853019714,-8.422194838523865,-1.5581466555595398,1.217135906219486,23.097481140168384,600,-4.886066033858281,-4.715020936727523,-7.422686184430495,-2.111220234632492,-0.343780690580606,4.844108057022095,MEMIT_BLUE (L4+L8),REUSED_V3_AGGREGATE,,,,,,
