W_sha256,actual_step_norm_sum,actual_step_squared_sum,alias,arm,batch,cross_batch_net_displacement,endpoint_DeltaW_norm,endpoint_DeltaW_squared,endpoint_energy_share,endpoint_native_net_raw,integral_L2_velocity_action,integral_frobenius_velocity_norm,integral_frobenius_velocity_squared,integral_history_velocity_action,integral_normalized_native_velocity_action,integral_normalized_native_velocity_action_share,integral_raw_native_velocity_action,integral_raw_native_velocity_action_share,layer,signed_predicted_target_progress,velocity_trajectory_status
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,,,llama3-8b-inst,O_NATIVE,3,NOT_INFERRED_FROM_BATCH_NORMS,3.5168494412442124,12.36822999237973,0.0955635326312632,12.448459066671726,,,,,,,,,4,,NOT_RECORDED_OFFICIAL_ONE_PASS
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,,,llama3-8b-inst,O_NATIVE,3,NOT_INFERRED_FROM_BATCH_NORMS,3.644197720993195,13.280177029691997,0.10260972117334792,13.361456367787728,,,,,,,,,5,,NOT_RECORDED_OFFICIAL_ONE_PASS
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,,,llama3-8b-inst,O_NATIVE,3,NOT_INFERRED_FROM_BATCH_NORMS,4.245881652235889,18.027511004793364,0.13929015204507483,18.159832891577338,,,,,,,,,6,,NOT_RECORDED_OFFICIAL_ONE_PASS
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,,,llama3-8b-inst,O_NATIVE,3,NOT_INFERRED_FROM_BATCH_NORMS,5.509026772256098,30.349375977434434,0.23449544383836246,30.63455950085428,,,,,,,,,7,,NOT_RECORDED_OFFICIAL_ONE_PASS
062810781662927457e8d745d6ea0b37011e801576c221118ec1585d906d3f62,,,llama3-8b-inst,O_NATIVE,3,NOT_INFERRED_FROM_BATCH_NORMS,7.443041486560968,55.398866570667714,0.4280411503119516,55.9785010480325,,,,,,,,,8,,NOT_RECORDED_OFFICIAL_ONE_PASS
aa28336cbb12fe67b0782308e6a2438801fa85b4594f024d2c486af12257b9cd,,,llama3-8b-inst,O_NATIVE,4,NOT_INFERRED_FROM_BATCH_NORMS,3.7281398204482064,13.899026520811583,0.09721639119605094,14.028377264829878,,,,,,,,,4,,NOT_RECORDED_OFFICIAL_ONE_PASS
aa28336cbb12fe67b0782308e6a2438801fa85b4594f024d2c486af12257b9cd,,,llama3-8b-inst,O_NATIVE,4,NOT_INFERRED_FROM_BATCH_NORMS,3.8348489401170998,14.706066393517244,0.10286121127451377,14.831519545580816,,,,,,,,,5,,NOT_RECORDED_OFFICIAL_ONE_PASS
aa28336cbb12fe67b0782308e6a2438801fa85b4594f024d2c486af12257b9cd,,,llama3-8b-inst,O_NATIVE,4,NOT_INFERRED_FROM_BATCH_NORMS,4.48231832928431,20.09117760503809,0.14052723611370382,20.292086371649226,,,,,,,,,6,,NOT_RECORDED_OFFICIAL_ONE_PASS
aa28336cbb12fe67b0782308e6a2438801fa85b4594f024d2c486af12257b9cd,,,llama3-8b-inst,O_NATIVE,4,NOT_INFERRED_FROM_BATCH_NORMS,5.773902807905437,33.33795363513829,0.23318147766798897,33.75570668711993,,,,,,,,,7,,NOT_RECORDED_OFFICIAL_ONE_PASS
aa28336cbb12fe67b0782308e6a2438801fa85b4594f024d2c486af12257b9cd,,,llama3-8b-inst,O_NATIVE,4,NOT_INFERRED_FROM_BATCH_NORMS,7.806136451200526,60.93576629476155,0.4262136837477425,61.78716683175075,,,,,,,,,8,,NOT_RECORDED_OFFICIAL_ONE_PASS
d5242c7018dd9fe2ce83be9d079eda59a476b97aba652ba93c0c0602155d544e,,,llama3-8b-inst,O_NATIVE,5,NOT_INFERRED_FROM_BATCH_NORMS,3.9881923622882596,15.905678318614408,0.09947565835728708,16.06606614299827,,,,,,,,,4,,NOT_RECORDED_OFFICIAL_ONE_PASS
d5242c7018dd9fe2ce83be9d079eda59a476b97aba652ba93c0c0602155d544e,,,llama3-8b-inst,O_NATIVE,5,NOT_INFERRED_FROM_BATCH_NORMS,4.0997749652383835,16.808154765595386,0.10511983378426748,16.971336363109923,,,,,,,,,5,,NOT_RECORDED_OFFICIAL_ONE_PASS
d5242c7018dd9fe2ce83be9d079eda59a476b97aba652ba93c0c0602155d544e,,,llama3-8b-inst,O_NATIVE,5,NOT_INFERRED_FROM_BATCH_NORMS,4.802900251980354,23.067850830472945,0.1442685814639866,23.32890650174904,,,,,,,,,6,,NOT_RECORDED_OFFICIAL_ONE_PASS
d5242c7018dd9fe2ce83be9d079eda59a476b97aba652ba93c0c0602155d544e,,,llama3-8b-inst,O_NATIVE,5,NOT_INFERRED_FROM_BATCH_NORMS,6.158214065398239,37.92360047526871,0.23717788383417476,38.50203823107984,,,,,,,,,7,,NOT_RECORDED_OFFICIAL_ONE_PASS
d5242c7018dd9fe2ce83be9d079eda59a476b97aba652ba93c0c0602155d544e,,,llama3-8b-inst,O_NATIVE,5,NOT_INFERRED_FROM_BATCH_NORMS,8.135717289254547,66.18989581067535,0.413958042560284,67.24955496410826,,,,,,,,,8,,NOT_RECORDED_OFFICIAL_ONE_PASS
62e29d95f2a31a7576b91438d892f995984c044a6fbbb686d62ffa3352be470f,,,llama3-8b-inst,O_NATIVE,6,NOT_INFERRED_FROM_BATCH_NORMS,4.209013615956009,17.71579561930308,0.10198599430170023,17.962557656544227,,,,,,,,,4,,NOT_RECORDED_OFFICIAL_ONE_PASS
62e29d95f2a31a7576b91438d892f995984c044a6fbbb686d62ffa3352be470f,,,llama3-8b-inst,O_NATIVE,6,NOT_INFERRED_FROM_BATCH_NORMS,4.3251516959528225,18.706937193003576,0.10769178144554478,18.949398151843393,,,,,,,,,5,,NOT_RECORDED_OFFICIAL_ONE_PASS
62e29d95f2a31a7576b91438d892f995984c044a6fbbb686d62ffa3352be470f,,,llama3-8b-inst,O_NATIVE,6,NOT_INFERRED_FROM_BATCH_NORMS,5.029183528572142,25.292686964061346,0.14560451497763005,25.646218788558965,,,,,,,,,6,,NOT_RECORDED_OFFICIAL_ONE_PASS
62e29d95f2a31a7576b91438d892f995984c044a6fbbb686d62ffa3352be470f,,,llama3-8b-inst,O_NATIVE,6,NOT_INFERRED_FROM_BATCH_NORMS,6.415435199273994,41.157808796083756,0.2369365815427595,41.86394518345504,,,,,,,,,7,,NOT_RECORDED_OFFICIAL_ONE_PASS
62e29d95f2a31a7576b91438d892f995984c044a6fbbb686d62ffa3352be470f,,,llama3-8b-inst,O_NATIVE,6,NOT_INFERRED_FROM_BATCH_NORMS,8.416346844130981,70.83489420071353,0.40778112773236547,72.17740252160056,,,,,,,,,8,,NOT_RECORDED_OFFICIAL_ONE_PASS
d86726fa9e76a72478a43ffd00bc29ab216896e5791f5495941f2061b7e492b3,,,llama3-8b-inst,O_NATIVE,7,NOT_INFERRED_FROM_BATCH_NORMS,4.247918507767192,18.044811648631047,0.10007179985723771,18.543765342354483,,,,,,,,,4,,NOT_RECORDED_OFFICIAL_ONE_PASS
d86726fa9e76a72478a43ffd00bc29ab216896e5791f5495941f2061b7e492b3,,,llama3-8b-inst,O_NATIVE,7,NOT_INFERRED_FROM_BATCH_NORMS,4.425084679778287,19.58137442320851,0.10859317461247174,20.092088615964816,,,,,,,,,5,,NOT_RECORDED_OFFICIAL_ONE_PASS
d86726fa9e76a72478a43ffd00bc29ab216896e5791f5495941f2061b7e492b3,,,llama3-8b-inst,O_NATIVE,7,NOT_INFERRED_FROM_BATCH_NORMS,5.140317236989826,26.422861296894716,0.1465342691764255,27.04397787418035,,,,,,,,,6,,NOT_RECORDED_OFFICIAL_ONE_PASS
d86726fa9e76a72478a43ffd00bc29ab216896e5791f5495941f2061b7e492b3,,,llama3-8b-inst,O_NATIVE,7,NOT_INFERRED_FROM_BATCH_NORMS,6.547335620842016,42.86760373194671,0.23773250419868983,43.815128939330464,,,,,,,,,7,,NOT_RECORDED_OFFICIAL_ONE_PASS
d86726fa9e76a72478a43ffd00bc29ab216896e5791f5495941f2061b7e492b3,,,llama3-8b-inst,O_NATIVE,7,NOT_INFERRED_FROM_BATCH_NORMS,8.567496533633683,73.40199685382517,0.4070682521551751,75.08632689947794,,,,,,,,,8,,NOT_RECORDED_OFFICIAL_ONE_PASS
8eabbb79351d28f8b7eefb9c18b8b4d02af222a9de258c3e56614ed20a5a8e95,,,llama3-8b-inst,O_NATIVE,8,NOT_INFERRED_FROM_BATCH_NORMS,4.566447563157368,20.85244334706586,0.10462494954903773,21.188261125703125,,,,,,,,,4,,NOT_RECORDED_OFFICIAL_ONE_PASS
8eabbb79351d28f8b7eefb9c18b8b4d02af222a9de258c3e56614ed20a5a8e95,,,llama3-8b-inst,O_NATIVE,8,NOT_INFERRED_FROM_BATCH_NORMS,4.71405132268151,22.2222798728753,0.1114979607841172,22.556444871971397,,,,,,,,,5,,NOT_RECORDED_OFFICIAL_ONE_PASS
8eabbb79351d28f8b7eefb9c18b8b4d02af222a9de258c3e56614ed20a5a8e95,,,llama3-8b-inst,O_NATIVE,8,NOT_INFERRED_FROM_BATCH_NORMS,5.416566454960619,29.339192161004647,0.14720632247091361,29.846131986572587,,,,,,,,,6,,NOT_RECORDED_OFFICIAL_ONE_PASS
8eabbb79351d28f8b7eefb9c18b8b4d02af222a9de258c3e56614ed20a5a8e95,,,llama3-8b-inst,O_NATIVE,8,NOT_INFERRED_FROM_BATCH_NORMS,6.91693504579408,47.843990427734354,0.24005220881852665,48.90054242040803,,,,,,,,,7,,NOT_RECORDED_OFFICIAL_ONE_PASS
8eabbb79351d28f8b7eefb9c18b8b4d02af222a9de258c3e56614ed20a5a8e95,,,llama3-8b-inst,O_NATIVE,8,NOT_INFERRED_FROM_BATCH_NORMS,8.8909334604023,79.0486977973012,0.39661855837740484,80.8999141547853,,,,,,,,,8,,NOT_RECORDED_OFFICIAL_ONE_PASS
a333a8a24df3995c1adcf642c72a627225b2ef283d8b13fe4a64ba6fa069af86,,,qwen2.5-7b-inst,O_NATIVE,1,NOT_INFERRED_FROM_BATCH_NORMS,23.035620769233883,530.6398242239595,0.23032975240884634,530.6398242239595,,,,,,,,,4,,NOT_RECORDED_OFFICIAL_ONE_PASS
a333a8a24df3995c1adcf642c72a627225b2ef283d8b13fe4a64ba6fa069af86,,,qwen2.5-7b-inst,O_NATIVE,1,NOT_INFERRED_FROM_BATCH_NORMS,27.09687991563311,734.240901162241,0.3187049242308097,734.240901162241,,,,,,,,,5,,NOT_RECORDED_OFFICIAL_ONE_PASS
a333a8a24df3995c1adcf642c72a627225b2ef283d8b13fe4a64ba6fa069af86,,,qwen2.5-7b-inst,O_NATIVE,1,NOT_INFERRED_FROM_BATCH_NORMS,15.286666130703264,233.68216139159028,0.10143218039543968,233.68216139159028,,,,,,,,,6,,NOT_RECORDED_OFFICIAL_ONE_PASS
a333a8a24df3995c1adcf642c72a627225b2ef283d8b13fe4a64ba6fa069af86,,,qwen2.5-7b-inst,O_NATIVE,1,NOT_INFERRED_FROM_BATCH_NORMS,21.05096289185414,443.14303867422007,0.1923508596981182,443.14303867422007,,,,,,,,,7,,NOT_RECORDED_OFFICIAL_ONE_PASS
a333a8a24df3995c1adcf642c72a627225b2ef283d8b13fe4a64ba6fa069af86,,,qwen2.5-7b-inst,O_NATIVE,1,NOT_INFERRED_FROM_BATCH_NORMS,19.029470163207154,362.1207346923913,0.15718228326678615,362.1207346923913,,,,,,,,,8,,NOT_RECORDED_OFFICIAL_ONE_PASS
017a93f6593761cb7881a4808074d8f19fb8eac81010bbf08ddd56b39d76821e,,,qwen2.5-7b-inst,O_NATIVE,2,NOT_INFERRED_FROM_BATCH_NORMS,23.281036370549458,542.0066544868467,0.21740357913733455,542.1872675536314,,,,,,,,,4,,NOT_RECORDED_OFFICIAL_ONE_PASS
017a93f6593761cb7881a4808074d8f19fb8eac81010bbf08ddd56b39d76821e,,,qwen2.5-7b-inst,O_NATIVE,2,NOT_INFERRED_FROM_BATCH_NORMS,27.09220144909511,733.9873793583512,0.2944087161904218,734.224064936122,,,,,,,,,5,,NOT_RECORDED_OFFICIAL_ONE_PASS
017a93f6593761cb7881a4808074d8f19fb8eac81010bbf08ddd56b39d76821e,,,qwen2.5-7b-inst,O_NATIVE,2,NOT_INFERRED_FROM_BATCH_NORMS,15.683404097073943,245.96916407211575,0.09866036917447836,245.97787895112015,,,,,,,,,6,,NOT_RECORDED_OFFICIAL_ONE_PASS
017a93f6593761cb7881a4808074d8f19fb8eac81010bbf08ddd56b39d76821e,,,qwen2.5-7b-inst,O_NATIVE,2,NOT_INFERRED_FROM_BATCH_NORMS,21.55551046667438,464.6400314789087,0.18637115433506163,464.6591829798225,,,,,,,,,7,,NOT_RECORDED_OFFICIAL_ONE_PASS
017a93f6593761cb7881a4808074d8f19fb8eac81010bbf08ddd56b39d76821e,,,qwen2.5-7b-inst,O_NATIVE,2,NOT_INFERRED_FROM_BATCH_NORMS,22.505257415532434,506.48661133937753,0.20315618116270365,506.4986476916546,,,,,,,,,8,,NOT_RECORDED_OFFICIAL_ONE_PASS
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,,,qwen2.5-7b-inst,O_NATIVE,3,NOT_INFERRED_FROM_BATCH_NORMS,58.923554511172505,3471.9852762311175,0.49012818362811866,3480.3209194243336,,,,,,,,,4,,NOT_RECORDED_OFFICIAL_ONE_PASS
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,,,qwen2.5-7b-inst,O_NATIVE,3,NOT_INFERRED_FROM_BATCH_NORMS,27.826150367228298,774.2946442595995,0.10930450373219718,774.7534648324499,,,,,,,,,5,,NOT_RECORDED_OFFICIAL_ONE_PASS
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,,,qwen2.5-7b-inst,O_NATIVE,3,NOT_INFERRED_FROM_BATCH_NORMS,18.099955928527073,327.6084046146224,0.04624734828062735,327.63086588672724,,,,,,,,,6,,NOT_RECORDED_OFFICIAL_ONE_PASS
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,,,qwen2.5-7b-inst,O_NATIVE,3,NOT_INFERRED_FROM_BATCH_NORMS,28.790672249950152,828.9028086040498,0.1170133499029001,828.968679929672,,,,,,,,,7,,NOT_RECORDED_OFFICIAL_ONE_PASS
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,,,qwen2.5-7b-inst,O_NATIVE,3,NOT_INFERRED_FROM_BATCH_NORMS,41.000487541664576,1681.039978654192,0.2373066144561567,1681.1252024370197,,,,,,,,,8,,NOT_RECORDED_OFFICIAL_ONE_PASS
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,,,qwen2.5-7b-inst,O_NATIVE,4,NOT_INFERRED_FROM_BATCH_NORMS,34.07023101400805,1160.7806413478759,0.25685044585000527,1164.4399138496556,,,,,,,,,4,,NOT_RECORDED_OFFICIAL_ONE_PASS
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,,,qwen2.5-7b-inst,O_NATIVE,4,NOT_INFERRED_FROM_BATCH_NORMS,34.351897164856915,1180.0528388249047,0.2611148799197674,1180.8735959393641,,,,,,,,,5,,NOT_RECORDED_OFFICIAL_ONE_PASS
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,,,qwen2.5-7b-inst,O_NATIVE,4,NOT_INFERRED_FROM_BATCH_NORMS,23.5822231725442,556.1212497596807,0.12305511124097755,556.2720223263875,,,,,,,,,6,,NOT_RECORDED_OFFICIAL_ONE_PASS
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,,,qwen2.5-7b-inst,O_NATIVE,4,NOT_INFERRED_FROM_BATCH_NORMS,31.763966057387027,1008.949539694835,0.22325418763863691,1009.159348265204,,,,,,,,,7,,NOT_RECORDED_OFFICIAL_ONE_PASS
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,,,qwen2.5-7b-inst,O_NATIVE,4,NOT_INFERRED_FROM_BATCH_NORMS,24.76654594046673,613.3817978212492,0.1357253753506129,613.4733644133651,,,,,,,,,8,,NOT_RECORDED_OFFICIAL_ONE_PASS
ac45574e193bf4855d355ab4d75d8d1408faa29776e9551704b4fc0170117c6f,,,qwen2.5-7b-inst,O_NATIVE,5,NOT_INFERRED_FROM_BATCH_NORMS,31.140378761790142,969.7231894277506,0.2773982823487377,985.6603401262694,,,,,,,,,4,,NOT_RECORDED_OFFICIAL_ONE_PASS
ac45574e193bf4855d355ab4d75d8d1408faa29776e9551704b4fc0170117c6f,,,qwen2.5-7b-inst,O_NATIVE,5,NOT_INFERRED_FROM_BATCH_NORMS,29.283794826925746,857.5406394654831,0.2453074269290602,858.3930515903251,,,,,,,,,5,,NOT_RECORDED_OFFICIAL_ONE_PASS
ac45574e193bf4855d355ab4d75d8d1408faa29776e9551704b4fc0170117c6f,,,qwen2.5-7b-inst,O_NATIVE,5,NOT_INFERRED_FROM_BATCH_NORMS,22.515565114382692,506.9506724200069,0.1450179260411767,507.2273467153991,,,,,,,,,6,,NOT_RECORDED_OFFICIAL_ONE_PASS
ac45574e193bf4855d355ab4d75d8d1408faa29776e9551704b4fc0170117c6f,,,qwen2.5-7b-inst,O_NATIVE,5,NOT_INFERRED_FROM_BATCH_NORMS,24.324292400213217,591.6712007710705,0.16925301632310663,591.820092511784,,,,,,,,,7,,NOT_RECORDED_OFFICIAL_ONE_PASS
ac45574e193bf4855d355ab4d75d8d1408faa29776e9551704b4fc0170117c6f,,,qwen2.5-7b-inst,O_NATIVE,5,NOT_INFERRED_FROM_BATCH_NORMS,23.872445540624582,569.8936560900864,0.16302334835791873,570.2826231985684,,,,,,,,,8,,NOT_RECORDED_OFFICIAL_ONE_PASS
04c140f9b73cd9097d7a2d02b03e24fefbf8fc03dce01c2587e750a126a38742,,,qwen2.5-7b-inst,O_NATIVE,6,NOT_INFERRED_FROM_BATCH_NORMS,29.875744197424698,892.5600913499554,0.2665356694056251,899.3058520627978,,,,,,,,,4,,NOT_RECORDED_OFFICIAL_ONE_PASS
04c140f9b73cd9097d7a2d02b03e24fefbf8fc03dce01c2587e750a126a38742,,,qwen2.5-7b-inst,O_NATIVE,6,NOT_INFERRED_FROM_BATCH_NORMS,30.656082746395395,939.7954093538414,0.2806410469883397,941.0796735688391,,,,,,,,,5,,NOT_RECORDED_OFFICIAL_ONE_PASS
04c140f9b73cd9097d7a2d02b03e24fefbf8fc03dce01c2587e750a126a38742,,,qwen2.5-7b-inst,O_NATIVE,6,NOT_INFERRED_FROM_BATCH_NORMS,21.6292605235455,467.8249107954038,0.1397015472368801,467.9796308692075,,,,,,,,,6,,NOT_RECORDED_OFFICIAL_ONE_PASS
04c140f9b73cd9097d7a2d02b03e24fefbf8fc03dce01c2587e750a126a38742,,,qwen2.5-7b-inst,O_NATIVE,6,NOT_INFERRED_FROM_BATCH_NORMS,25.16863207783619,633.4600406694849,0.1891633937230977,633.8160535124471,,,,,,,,,7,,NOT_RECORDED_OFFICIAL_ONE_PASS
04c140f9b73cd9097d7a2d02b03e24fefbf8fc03dce01c2587e750a126a38742,,,qwen2.5-7b-inst,O_NATIVE,6,NOT_INFERRED_FROM_BATCH_NORMS,20.374123960699908,415.10492716596605,0.12395834264605735,415.18223193481896,,,,,,,,,8,,NOT_RECORDED_OFFICIAL_ONE_PASS
fe723527b90423fa24f5c89e38b4b93377fa6d5e47095e8b4b578ecc0ad1a921,,,qwen2.5-7b-inst,O_NATIVE,7,NOT_INFERRED_FROM_BATCH_NORMS,28.9423596974846,837.660184858581,0.25876847463088953,1196.144714963073,,,,,,,,,4,,NOT_RECORDED_OFFICIAL_ONE_PASS
fe723527b90423fa24f5c89e38b4b93377fa6d5e47095e8b4b578ecc0ad1a921,,,qwen2.5-7b-inst,O_NATIVE,7,NOT_INFERRED_FROM_BATCH_NORMS,28.164399660313507,793.2334082258676,0.24504423486180543,797.4025289956294,,,,,,,,,5,,NOT_RECORDED_OFFICIAL_ONE_PASS
fe723527b90423fa24f5c89e38b4b93377fa6d5e47095e8b4b578ecc0ad1a921,,,qwen2.5-7b-inst,O_NATIVE,7,NOT_INFERRED_FROM_BATCH_NORMS,17.82943172334591,317.8886355774535,0.0982015843868238,317.96689662263776,,,,,,,,,6,,NOT_RECORDED_OFFICIAL_ONE_PASS
fe723527b90423fa24f5c89e38b4b93377fa6d5e47095e8b4b578ecc0ad1a921,,,qwen2.5-7b-inst,O_NATIVE,7,NOT_INFERRED_FROM_BATCH_NORMS,23.840322513911218,568.3609775673021,0.17557704885978548,568.5025054113448,,,,,,,,,7,,NOT_RECORDED_OFFICIAL_ONE_PASS
fe723527b90423fa24f5c89e38b4b93377fa6d5e47095e8b4b578ecc0ad1a921,,,qwen2.5-7b-inst,O_NATIVE,7,NOT_INFERRED_FROM_BATCH_NORMS,26.832065031880582,719.9597138750687,0.22240865726069578,720.0724985578094,,,,,,,,,8,,NOT_RECORDED_OFFICIAL_ONE_PASS
652788858f3e3f9a3e5b485b74e60245d63c643c0ca465a31318b6cfc964efaf,,,qwen2.5-7b-inst,O_NATIVE,8,NOT_INFERRED_FROM_BATCH_NORMS,27.30382519435811,745.4988702440648,0.23068820031601364,750.3221986454305,,,,,,,,,4,,NOT_RECORDED_OFFICIAL_ONE_PASS
652788858f3e3f9a3e5b485b74e60245d63c643c0ca465a31318b6cfc964efaf,,,qwen2.5-7b-inst,O_NATIVE,8,NOT_INFERRED_FROM_BATCH_NORMS,28.163026421302447,793.1560572069798,0.24543530608828582,794.7306444358846,,,,,,,,,5,,NOT_RECORDED_OFFICIAL_ONE_PASS
652788858f3e3f9a3e5b485b74e60245d63c643c0ca465a31318b6cfc964efaf,,,qwen2.5-7b-inst,O_NATIVE,8,NOT_INFERRED_FROM_BATCH_NORMS,17.966991172679226,322.81277179913326,0.09989163007180148,322.90491467769107,,,,,,,,,6,,NOT_RECORDED_OFFICIAL_ONE_PASS
652788858f3e3f9a3e5b485b74e60245d63c643c0ca465a31318b6cfc964efaf,,,qwen2.5-7b-inst,O_NATIVE,8,NOT_INFERRED_FROM_BATCH_NORMS,25.343518553172643,642.2939326550061,0.19875232185069544,642.5072438803727,,,,,,,,,7,,NOT_RECORDED_OFFICIAL_ONE_PASS
652788858f3e3f9a3e5b485b74e60245d63c643c0ca465a31318b6cfc964efaf,,,qwen2.5-7b-inst,O_NATIVE,8,NOT_INFERRED_FROM_BATCH_NORMS,26.979032618233877,727.8682010157274,0.2252325416732037,728.0129126266729,,,,,,,,,8,,NOT_RECORDED_OFFICIAL_ONE_PASS
0ba2163dd0474eeae3bebe507a8897bd63347270f019670c170eef44e6c7d1ec,,,qwen2.5-7b-inst,O_NATIVE,9,NOT_INFERRED_FROM_BATCH_NORMS,28.409947830472998,807.1251357301974,0.26451870228151947,812.3393270059995,,,,,,,,,4,,NOT_RECORDED_OFFICIAL_ONE_PASS
0ba2163dd0474eeae3bebe507a8897bd63347270f019670c170eef44e6c7d1ec,,,qwen2.5-7b-inst,O_NATIVE,9,NOT_INFERRED_FROM_BATCH_NORMS,29.734231339284992,884.1245133381178,0.2897536683848924,885.9437364967332,,,,,,,,,5,,NOT_RECORDED_OFFICIAL_ONE_PASS
0ba2163dd0474eeae3bebe507a8897bd63347270f019670c170eef44e6c7d1ec,,,qwen2.5-7b-inst,O_NATIVE,9,NOT_INFERRED_FROM_BATCH_NORMS,19.241218897510837,370.2245046619282,0.12133348497119249,370.3466970940449,,,,,,,,,6,,NOT_RECORDED_OFFICIAL_ONE_PASS
0ba2163dd0474eeae3bebe507a8897bd63347270f019670c170eef44e6c7d1ec,,,qwen2.5-7b-inst,O_NATIVE,9,NOT_INFERRED_FROM_BATCH_NORMS,24.20271800078828,585.7715586256811,0.1919746092170811,585.9997081473994,,,,,,,,,7,,NOT_RECORDED_OFFICIAL_ONE_PASS
